comment;sentiment
!que finales estamos viendo! juve estaria fuera de champions atleti, barca y madrid por el titulo 5 equipos peleando por el puesto de europa league lille se puede coronar campeon y arebatandole el titulo al millonario psg;Sorpresa
?por que hay personas que escriben la primera letra de cada palabra en mayuscula? tipo: hola buenos dias - que hermoso paisaje. ?? se usa mayuscula al principio de un escrito, despues de punto y seguido, punto y aparte, cuando escribimos nombres propios y luego de signos.;Sorpresa
yo estaba haciendo esta imagen con solo 3 personajes, se la envie a mi novia y me dijo que faltaba rasputin agradezco sus poderes del meme de leonardo dicaprio gracias a ella quedo brutal;Sorpresa
se puso river;Sorpresa
me quiere dar gripe, pierde nacional, se va casemiro del madrid, me dio mamitis, estallado fisica y mentalmente del trabajo y judicatura que buena semana;Sorpresa
el google home me acaba de decir pura vida;Sorpresa
anoche mi cuerpo se fue de party mientras dormia me siento como si hubiera estado en 3 dias de ph.;Sorpresa
dios lo que te genera tiago;Sorpresa
este equipo me tiene que demostrar el viernes, que vale la pena bajar a pereira dentro de ocho a verlos a jugar, pa no perder la platica que me sirve en otras cositas.;Sorpresa
esto de no tener los lentes me pega burda aaaa estuve namas 2h laburando con la camara y cuando la deje de usar juro que perdi la sensacion de profundidad y enfoque en mis ojos;Sorpresa
y que se espere a lo que parece que viene en abril de 2023!;Sorpresa
por que para todo tipo de trabajo (hasta el mas sencillo) tienen que pedir experiencia de 5 anos minimo?;Sorpresa
ademas de exponer su intimidad, reciben amenazas de violacion.;Sorpresa
"""los suenos no nos convirtieron en reyes, los dragones si."" daa!!!!!";Sorpresa
conchale luis!! una pregunta!, cuantas tetas tiene ese animal que llaman reparticion?? jajajaja todos esos desalmados se quieren pegar!!guaaa!!;Sorpresa
saco fuerzas de donde no tenia y empato un partido casi perdido: nacional encontro en jarlan el camino para evitar el desastre;Sorpresa
le queda pintada la camiseta de juventus a leandro paredes .;Sorpresa
el patriarcado y sus inventos;Sorpresa
logrado. hasta que marea;Sorpresa
creo que estamos en la cuarta oleada.;Sorpresa
que dia tan gonorrea el de hoy;Sorpresa
mente positiva? nacido para triunfar? donde? desde cuando se triunfa con la mente comunista?;Sorpresa
estoy tomando te de gengibre y adivinen a que me sabe ? a nada;Sorpresa
"no se que putas le pasa por la cabeza a esa persona que me dijo ""?pero cual es el afan de graduarse?""";Sorpresa
diossss;Sorpresa
esa cosa explota asta a tu mama;Sorpresa
oh vale gracias muchachon;Sorpresa
lo mismo, el conocimiento que tengo yo de petro es efimero para mi como es el personaje de chavez para usted, cada quien conoce su historia pero los dos personajes vienen desde la izquierda y su genesis son actos subersivos en contra de starua quo establecido para la epoca..;Sorpresa
que chucha es esto fren;Sorpresa
a mi me pagan eso y terminando mi segundo posgrado;Sorpresa
viendo mis fotos de hace 2 anos de verdad que a mi me dio una tusa muy feaaaa, estaba pero en los huesos;Sorpresa
bueno esperare a ver si veo caras nuevas jsjs;Sorpresa
hoy comimos heladito y jugamos tio rico :);Sorpresa
cinico hijueputa;Sorpresa
pa que tomo fernet si ya se que me hace mal;Sorpresa
obviooo! pa' correr los otros los hacian via red;Sorpresa
ya soy mayor hace anos;Sorpresa
no puedo superar la bohemia;Sorpresa
yo no quiero coger, yo necesito coger. no se si me explico...;Sorpresa
bueno y ahora que le pasara a la lindura de tunet?;Sorpresa
siguen llegando las invitaciones a jugar a entrenar y paila un mes minimo , que gono!;Sorpresa
intoxicacion masiva de ninos por fumigacion de un predio aledano a un colegio;Sorpresa
alv hasta me dolio la parte baja del abdomen jajajajajaj;Sorpresa
no jajajajaja;Sorpresa
finanzas en el area y de la salud;Sorpresa
yo una sobrina;Sorpresa
que putas esta pasando con las estafas en redes sociales;Sorpresa
jajajajaja eso mismo me paso a mi. literal le dije a mi novio: quita esooo, no puedoo! me dio taquicardia, mordia el cojin, nooo mejor dicho. pero valio la pena, dale una segunda oportunidad;Sorpresa
grupo b;Sorpresa
instagram se quiere parecer a tik tok whatsapp a instagram messenger ahora las burbujas son cuadradas entonces dejarian de ser burbujas. yo:;Sorpresa
necesito vacaciones;Sorpresa
el valor unitario de la cerveza 45k, una sola;Sorpresa
q rico una mujer directa padre santo;Sorpresa
que poco de trabajos no se ni por donde comenzar ni en donde terminar;Sorpresa
que sinturota;Sorpresa
uuuuff!!! a llenar el chelato ucles el otro jueves!! gran resultado tomando en cuenta las circunstancias vamos mi;Sorpresa
oigaa que descaro tan caro! las casas costaron 600 millones;Sorpresa
se puede ser mas;Sorpresa
asi tambien hay hombres que peor aun hacen una videollamada tocandose sus partes y preguntando si quiero verlo;Sorpresa
juan! tenemos algo pendiente;Sorpresa
si claro q lo es;Sorpresa
yo siempre he dicho que las ratas se juntan, por eso ese combo suyo mor;Sorpresa
que documental tan loco me acabo de ver en netflix, una familia de 11 personas se suicidaron por un ritual;Sorpresa
como podria accederse ya que en muchas ocasiones nos pasa que piden activos fijos cuando por ser de tecnologia no tenemos;Sorpresa
porque sera que todo el mundo lit cree que puede hacer desastres y estragos y despues actuar como si nada hubiese pasado;Sorpresa
la gente en shock porque dos mujeres se besan en buzz lightyear y yo en shock porque se descubre que el malvado emperador zurg es el mismo buzz del futuro loca quede;Sorpresa
jajajaaja todos dan lo mismo;Sorpresa
yo no se que es lo que me da, cuando veo que me dan un pitillo, cuando me sirven una gaseosa en vaso de vidrio;Sorpresa
solo espero estar haciendo lo correcto y no equivocarme de nuevo.;Sorpresa
matematicas aplicadas. mas claro. que pais no???;Sorpresa
siempre es bueno recordar que: el booster del falcon 9 es gigante (158 pies) y aterriza vertical magia;Sorpresa
verga en serio;Sorpresa
#lasmasleidas el hermano del rey del despecho pidio respeto por la dinastia gomez;Sorpresa
cuando en la u me dijiste que te llamabas jholieth y yo pensando que era un nick name;Sorpresa
"las historias de ""mejores amigos"" causan tanta curiosidad que es practicamente inevitable verlas";Sorpresa
"no se si entiendo mal. segun este senor, ?lucas se merecia lo que le paso por no ser un 'alegre activista'? de los creadores de: ""a dylan lo mataron porque iba mal en el colegio."" ?accidente? no lo creo.";Sorpresa
omggg que carga sos!;Sorpresa
yo muchomassss;Sorpresa
!como asi que mi sustentacion de proyecto de grado la van a trasmitir via streaming! que nervios;Sorpresa
no no y no! q falta de glamour;Sorpresa
nada mas no vayas a pedir de vainilla;Sorpresa
un amigo me sorprendio con su declaracion hacia mi !quede impactada!;Sorpresa
pa' los costenos, soy cachaca y pa' los cachacos, soy costena... explicame;Sorpresa
pique ya habria llevado a su nueva pareja a casa con su familia. sin embargo, su familia prefiriria a shakira. esto se sabe;Sorpresa
como no perdimos el vuelo?;Sorpresa
quiero tu popularidad pd: mi dibujo pa cuando?;Sorpresa
es que es eso, un mondao no va a ser agropecuario por ese pequeno detalle economico.;Sorpresa
asi estoy con las teorias que me estoy armando primero con shingeki y tambien las de stray kids clones :'v;Sorpresa
naguebona de frescura acostarse con las sabanas recien lavadas;Sorpresa
wow...impresionante;Sorpresa
ya te tienen en la mira;Sorpresa
y suerte q no te han cobrado x estacionar el bote;Sorpresa
bueno preguntale a los cubanos van mas de 60 anos y contando;Sorpresa
a que partes de referis, el cerebro??? urgente!!! uno nuevo y unos tambien;Sorpresa
no lo es, pero vaya uno digale eso a los chirretes y te chuzan.;Sorpresa
"""que baraaato!!"" asi son todos los personajes para ninos los teletubbies, wiggles, topa";Sorpresa
es lo peor de lo peor;Sorpresa
y ese primer modulo/lectura/contenido debe ser un esperpento;Sorpresa
justin bieber, eres el amor de todas mis vidas;Sorpresa
expandiendo cada vez mas mi nivel multitasking;Sorpresa
estoy ansiosa,ya quiero ver a tared anunciar el arresto de la alimana!!!;Sorpresa
si yo lo vi, ustedes tambien.;Sorpresa
jajajajajaj... eso mismo me ha pasado con algunos grupos! siempre hay una o dos personas que se aduenan del grupo y no paran!;Sorpresa
dios mio me di cuenta que tengo apego evitativo y cuando permito relacionarme paso a tener apego ansioso;Sorpresa
xuuuxa de verdad que esta vaina es todos los dias. por cierto de que clase de concreto esta hecho ese jersey?;Sorpresa
si creen que dark es enredado... imaginense cien anos de soledad;Sorpresa
ok , no lavo las ventanas hasta el lunes;Sorpresa
mk otro robo mas;Sorpresa
nojodaaaaaa pero cual es la necesidad?? me dio dolor de estomago solo de leerlo.;Sorpresa
mente sosiegate, marica ya!!!!;Sorpresa
estoy ayudando a que no se acomplejen y se sientan capaces de hablar en publico. ?quien dijo miedo?;Sorpresa
trato de olvidarte de cualquier manera, pero se me esta haciendo imposible si sales donde sea;Sorpresa
?alguien ya vio #cherry? la nueva pelicula de #tomholland, ?que piensan?;Sorpresa
esto es serio?;Sorpresa
la lengua de este loco si se muerde se envenena;Sorpresa
?y tu que hacias con miss alemania?;Sorpresa
que increible;Sorpresa
la mas tierna e incondicional o simplemente la mas hpta, no hay punto medio;Sorpresa
que rico puerto rico;Sorpresa
igualito pero con la pelota;Sorpresa
man. ese rumor que henry cavill va a estar en la segunda temporada de #loki no jueguen asi con mis sentimientos!!!!;Sorpresa
andara con la bicicleta en el hombro todo el dia;Sorpresa
me senti muy ignoranteee no sabia eso;Sorpresa
tu actitud y groseria desgasta.;Sorpresa
casi tres meses sin trabajo y aun a la espera de que me paguen un trabajo que mande hace mas de un mes. el verdadero: sobrevivo por pura ansiedad;Sorpresa
"recordamos en un nuevo #tbt al norteamericano mark whiten ""el orgullo de pensacola"", con soberbio grand slam en el 1er juego de la final de la temporada del 98-99 ante los envios del derecho greg beck de los leones del caracas.";Sorpresa
deberia suspender el trabajo cuando estamos con el mes.;Sorpresa
esta espantoso. normalmente gastaba media hora a mi trabajo, ahora 50 minutos o mas.;Sorpresa
esto es espectacular! la textura, el color, los brillos, las formas, todo! me gusta que sean 3 calaveras y me gusta que sea una mano izquierda;Sorpresa
ufff lo que se viene;Sorpresa
juro que no es por ser intensa, solo me preocupa;Sorpresa
que tiene que ver la actora ??.. o es activista #rechazoxamorachile;Sorpresa
en privado es valido, pero de esta manera es , es , depravante quien dara la cara cuando haya una violacion, porque la chica canta y baila eso?;Sorpresa
se acuerdan con la libra de carne era a 7 mil ,ahora no se baja de 15 mil ...;Sorpresa
si que es verdad, menuda cabeza;Sorpresa
algunas anotaciones de dwayne davis en la victoria de ayer #sobrelosrieles;Sorpresa
esa cancion es adictiva;Sorpresa
no sabe la fiera que ha desatado;Sorpresa
nesesito un tatuaje pa ser feliz;Sorpresa
comparto estas reflexion de diana.;Sorpresa
te falto venezuela estos apagones deprimen a cualquiera;Sorpresa
que estresante es elegir una musica para una historia;Sorpresa
el hulk ranchero no exist...;Sorpresa
esta semana vamos a ir a clase de pilates. siempre he querido. ojala sea chimba;Sorpresa
mka, el hecho de que haya gente de mi edad que pueda pagar una caja de stickers a 364.000 hptas pesos como si estuviera comprando dulces, y ademas seguir su vida social como si nada me tiene asi:;Sorpresa
quiero esa cancion en mi playlist, es una version propia te quiero mucho fran desde la admiracion, gran gran artista!! #lavozargentina;Sorpresa
!wao! abren investigacion sobre apuestas clandestinas en argentina.;Sorpresa
cansada de fingir que no estoy esperando la cancion de con;Sorpresa
enumeremos en una escala del 1 al 6 cual seria el mas infiel.;Sorpresa
dicen por ahi que los 10k del domingo incluyen mucha loma... #circuitocity bueno, 4 vueltas y media en el parque omar y una aguita de coco despues, uno contempla que el primer parrafo no sera un problema mayor !vamos! !vamos!;Sorpresa
#juventus vs #psg angel di maria se enfrentara a su ex equipo. #championsleague;Sorpresa
ese culo siempre hace que me retracte;Sorpresa
vota siempre q debas y, saldra...no hay otra via sino la electoral, pacifica y democratica...despues de una mortandad, como quieren muchos, luego vendran los votos....ahorremosno los muertos;Sorpresa
su perfume me trae;Sorpresa
y nos colocaremos a esperar ese dia;Sorpresa
este horario me tiene el sueno revuelto, son las 1 am y quiero es hablar sobre las dudas existenciales que tengo y el gordo dormido;Sorpresa
ep. 9 estuvieron super cagao's todos por las experiencias paranormales que se contaron de parte de y mi persona disponible en spotify !!;Sorpresa
tambien de noche?;Sorpresa
ahora me gustan las monas.;Sorpresa
he visto celulares de hasta 130 dolares;Sorpresa
dios mio dame paciencia;Sorpresa
lo de francia me parece grave.;Sorpresa
una y ya;Sorpresa
"disculpe "" pero en el automercado si ponen gel y toman temperatura "" y hay mucha vigilancia !!! asesorense primero !!!""";Sorpresa
nadie: ... tu al final:;Sorpresa
trajeron el contrato de pinto;Sorpresa
"""efecto"" de bad bunny es te cambia el mood";Sorpresa
y ese fue el momento donde #helenamoreno sintio una gran confusion la amistad entre hombres y mujeres #porellasoyeva #lucero;Sorpresa
#dalelavuelta || natalia trajo hoy al programa el efecto de los k-dramas en netflix. y es que ahora hay mujeres occidentales viajando a corea del sur en busca del amor que ven en las series que son muy famosas actualmente. spoiler: no lo encuentran. abrimos hilo;Sorpresa
como es que hay gente que va al boliche con guantes hasta el codo de lana????;Sorpresa
sera que si tenian cerebro?? o no lo estrenarian;Sorpresa
ay caramba!!!!;Sorpresa
terrible kpo diosmio;Sorpresa
bueno! solo me toca esperar ese resultado;Sorpresa
#quienmatoasara2 me dejo enredado;Sorpresa
#somossanmiguelfc minuto 35 i gol de cabanas fc cabanas fc 1 - 1 san miguel fc;Sorpresa
"""la espiral del silencio"" es de esos conceptos que te deja rato pensando y te hace click en el cerebro con situaciones vividas. la primera vez que lo escuche fue en el podcast de";Sorpresa
