comment;sentiment
me hace risa q haya gente en tiktok haciendo bromas sobre q estan siempre esperando a q les llegue la notificacion del bereal al hacer la cosa guay del dia but bitch el puto punto d la app es ensenar q la mayor parte del dia (y de los dias) nuestra vida no es tan interesante;Tristeza
como asiiiiiiii pense que todos teniamos la misma confusion;Tristeza
when the sun shine, we shine together! te amo . you can stay under my umbrella . no hay distancia que nos impida conectarnos el mejor regalo de cumpleanos . pd: somos amigos desde kinder, yo le robaba las galletas y la plastilina .;Tristeza
"mori de risa con #sing2 , disfrute mucho la banda sonora, y definitivamente la consigna es ""no te rindas"", pero me hizo falta eddie noodleman #moviefan #cinefan #supermaruxcinefila";Tristeza
tengo mucho trabajo;Tristeza
mis condolencias que dolor tan grande;Tristeza
ya empieza a circular mensajes fake del covid... si, otra vez... nos devolvimos al inicio del 2020??? q pasa ah?;Tristeza
gracias a dios que te ponen 1 vez a la semana.. nosotros aqui en maracaibo sector ayacucho parroquia raul leoni no viene desde hace 5 anos. y nadie lo ve;Tristeza
desde el lunes creo yo estan los vecinos de parranda;Tristeza
quiero ser luz noceda y que amity sea mi novia;Tristeza
lamentable pero es asi;Tristeza
las antiguas fuerzas de franquismo vuelven a la lucha;Tristeza
tambien me traian unos de cuba, que no rcdo ni el nombre, traian hasta su boquilla, hermosos, hermano eran otro peo y ya, porque ya lo deje, y me van a dar ganas;Tristeza
necesito una piscina;Tristeza
valgame dios muy lamentable!;Tristeza
joda ya quiero decir esto;Tristeza
mi abuela: usted quiere tener hijos enfermos por tener ese gato? yo: ni hijos quiero tener yo cada que veo un bebe: diosmio quiero uno;Tristeza
es triste;Tristeza
quiero ver a mi hermana, pero nos separan mas de 4000 kilometros en avion.;Tristeza
buenos dias, quebre el frasco de la licuadora;Tristeza
tengo frio...;Tristeza
un abrazo hermano, lo siento mucho;Tristeza
dios mio me provocan demasiado unas donas pero asi super fancy que haya variedad pero en cab dondeeee;Tristeza
cuando me invitas?;Tristeza
mis condolencias, paz a su alma;Tristeza
uno se acostumbra, a mi siempre me dicen es por mis brazos;Tristeza
lo veo 10 veces y no paro de llorar;Tristeza
nunca me senti tan menospreciado en la vida.;Tristeza
definitivamente lo mas dificil de la vida, es ver a tus papas envejecer;Tristeza
no buscamos reconocimiento terrenal , solo tu bendicion amen jesucristo , gracias que nostalgia en tarima de juancho rois;Tristeza
hoy se me rompio otro mono de uniforme;Tristeza
es un dolor ver a los mexicanos narrando y comentando el partido del milan;Tristeza
hace anos podia rumbear solo... hoy puedo, pero queiro mi besito y mi arrecoston;Tristeza
que sentimiento escuchar vallenato y recordar a los grandes que han partido...;Tristeza
a mi me parece tan falsa;Tristeza
no vi los oscars;Tristeza
nos* jajajajajajajaja;Tristeza
valencia ciudad tambien cae ceniza;Tristeza
jajajaja confirmado jajajajaja;Tristeza
llevenme de regreso a ese dia;Tristeza
mk me estoy muriendo de hambre, pero prefiero no comer que levantarme a cocinar;Tristeza
si es lamentable que se nos estan yendo los duros los leales a nuestro comandante;Tristeza
me retiro por un mes ya no mas;Tristeza
ganas no me faltan... pero no lo veo cercano.;Tristeza
necesito una hermana para que me planche cabello cada vez que quiera;Tristeza
"ford motors de #venezuela acorralada por #buitres de ""el socialismo"" que representa #maduro con sus aliados en #carabobo #valencia ?donde estan los acalorados sindicalistas? fulminados en comparsa enganados por el regimen - arruinaron - el principal pulmon tributario #valencia";Tristeza
buen dia, viernes de no me quiero paraaaaaaaaar...;Tristeza
yo quiero demasiadas donas en la vida justo hoy;Tristeza
hoy amanecio jodiendo el usb del iphone;Tristeza
me he dado cuenta que a los pacientes no les preocupa la enfermedad sino , el no poder comer .. pdt: dra puedo comer;Tristeza
es mas el tiempo que esta caido , que funcionando . la senal ha estado terrible en estos dias;Tristeza
como todos los dias;Tristeza
ah, pues se cumple, se cumple;Tristeza
como le decimos que estudiar y graduarse fue la parte mas facil;Tristeza
extrano muchisimo el mar;Tristeza
gracias miley realmente cambiaste mi vida.;Tristeza
las amo;Tristeza
te juro q estoy asustado;Tristeza
ahorita estaba pensando en los tiempos en que uno iba al estadium.;Tristeza
no me se el nombre de ninguno de los profes de cada materia;Tristeza
que tristeza asi como el son muchos que deberian estar disfrutando su vejez despues de tantos anos de trabajo...;Tristeza
en los 80 si preguntabas cual es tu pelicula fav y respondian rambo ya sabias por donde iba la cosa en este siglo si la respuesta es rapido y furioso igualmente sabes que va positivo para ...;Tristeza
tuve ese sueno otra vez;Tristeza
hoy es un dia de esos en que pasas todo el dia en mi cabeza, en que paso triste, con ganas de llorar, de un abrazo, recordando cada momento vivido junto a ti, las risas, locuras, escapadas del colegio, en fin. cuanta falta haces ilva;Tristeza
cuide y valore a su mama, porque no tenerla es el dolor mas grande de la vida;Tristeza
solo a mi se me ocurre ver peliculas romanticas, beber ron sola y en mis dias sensibles;Tristeza
estoy mal porque las hormigas mataron a una libelula que tenia rato dentro de mi apartamento y trate de que se fuera volando y no pudo;Tristeza
que horrible es entrar a facebook y que las unicas noticias sean de mujeres asesinadas , secuestradas , descuartizadas , violadas , apunaladas. dios mio que es esto? parece que se volvio un deporte cuidemonos chicas;Tristeza
que bendicion;Tristeza
me cago de sueno y el bebe no deja de moverse;Tristeza
jajaja nooo, lo dije como ideal, estoy es estudiando.;Tristeza
yo quiero salir a caminar manana y no podre #covid19 #covid19vzla;Tristeza
bacano recibir este tipo de mensajes del amor de tu vida!;Tristeza
a mi me aparece ese error desde la gran actualizacion. no puedo colocar nada a la venta, me han dicho que actualice la version de ronin, lo hice y aun nada de nada. por ningun navegador;Tristeza
que lastima;Tristeza
"yo le digo algo asi a mami y lo que me puede salir es con un ""hasta cuando cono e la madre pendiente de la nina esa nojoda""";Tristeza
hoy como que ando con el hidalgo salido . el higado haciendo de las suyas. tu me comprendes;Tristeza
pirlo no le hecho la culpa del todo xq con una plantilla asi es complejo tener soluciones, pero lo que si le hecho la culpa el dia de hoy es que dejara a gigi en banca en un partido tan importante para la temporada donde no solo es la clasificacion sino lo economico;Tristeza
necesito playa, yaaaa!!!!;Tristeza
queda el ultimo pirulin de la lata...;Tristeza
dios mio no puede ser a el era que siempre le echaban bromas en la gaita antanona o en los programas de la 90.9 fm ?;Tristeza
amen amen. ingrid dice que le costo mucho seleccionar cual rescatar porque le daba inmenso dolor dejar a los 180 que quedaban;Tristeza
necesito mas horas para este dia;Tristeza
nos deja jose luis parada, sin duda el periodista mas querido del gremio, era genial, no respetaba a nadie para hacerle bromas. iconico y con mil anecdotas. trabajo hasta el ultimo dia. cuanta falta nos vas a hacer mi gordo.;Tristeza
penal para el verde nooo nos van a empatar;Tristeza
vaya locura va a hacer el united. otra panic buy;Tristeza
estas cosas no me pasaran si viviera en valencia;Tristeza
a dias de las eliminatorias;Tristeza
ya me estresa estar en riohacha, necesito irme a barranquilla yaaaaa!!!;Tristeza
me tienen aburrida con ese bebito fiu fiu;Tristeza
tengo dos horas llorando jajajajajajjaajjaa porrrrrqueeeee. que gente tan malvibrosa.;Tristeza
y en el episodio de hoy: contracturas musculares a las 3am;Tristeza
dia 1 de 7 (ya me quiero quitar el yelco);Tristeza
verdad es increible como sigue existiendo gente asi que se nota que saben que lo que hacen esta mal y es una estupidez por la forma en que lo expresan, pero no dudarian en hacer las peores cosas :(;Tristeza
9 arepas .. . este equipo se apago completamente en el roundrobin . tremendo slump ofensivo. nos vemos la temporada que viene !;Tristeza
daniela rincon, daniela izquierdo y mi persona, somos mas saladas que el puto mar....;Tristeza
odio esos mrkos bajones que me dan ahora quiero llorar como una carajita, sin razon alguna;Tristeza
yo cuando se me queda un pedacito d comida trabada en el diente;Tristeza
ahora todo tiene sentido, en yopal no me dolia del cansancio... eran los hptas calculos;Tristeza
no me mire asi, que me enamoro;Tristeza
asi es amiga, la verdad verdadera. nos estamos destruyendo, y todavia hay gente que defiende ese tipo de sociedad indolente y sin valores espirituales. .;Tristeza
senor esta camioneta va volando, por que son asi?;Tristeza
tengo un sideroll tan firme ya que lo siento;Tristeza
amen y gracias desde algun lugar de valencia cbobo vzla;Tristeza
aaaaaaaaaw bendito dolor!;Tristeza
no se si lo mejor sea volver o seguir lejos de tanta mierda... dios ?que hago?;Tristeza
yo me la pasa en el cine los fines de semana... como lo extrano;Tristeza
por que me haces esto gordo?;Tristeza
csm qepd;Tristeza
lamentable, gran medico, colaborador !;Tristeza
hermanoooo te extrano;Tristeza
extranaba horrores a la lucero que hablaba con nosotras como amigaa .;Tristeza
sisi menos mal que tu contestas siempre;Tristeza
nunca habia estado tan feliz de que llegara el agua;Tristeza
como tu a mi que no me paras mecate;Tristeza
ya en serio, ?como le haces para seguir viendote tan preciosa? dios mio, tu irradiado belleza y paz pura, eres mi lugar favorito de la vida .;Tristeza
veo que no son tusojo marrones;Tristeza
hoy muy tristesss !!! primero quiero agradecer a y a beatriz por sus donativos para este gaticos que se encontro ayer herido en la calle. fue atendido pero tenia una hemorragia interna . agradecemos que no murio solo en las calles sino atendido con amor;Tristeza
me provoca como un dulcito!;Tristeza
no hemos avanzado nada el ping sigue muy inestable.. le quite el internet a todos en mi casa y aun asi sigue 300 de ping no valio la pena 2 anos de espera , pense que jugaria wild rift con menos de 100 de ping..;Tristeza
un cono e su miercoles q' confeso q' se reunia con la cia cuando iba para eeuu !! ahora es un angelito pa andres izarra !??! esta vaina es acabo e mundo !!! expresan x ahi... misterios de la ciencia... profesor lupa...;Tristeza
excelente me doy permiso para dejar ir al cielo aunque me duela su ausencia;Tristeza
dias #6 y #7 de pasantias, sin fotos... decepcion total en desempeno y responsabilidad todo mal;Tristeza
la gastritis no me suelta ni por el hijuemadre;Tristeza
en serio? no se que futbol estas viendo hermano, pero bueno pa los gustos los colores.;Tristeza
dos combos de perritos 2x1;Tristeza
que cosa mas horrible se estan viendo no es un nino, es un asesino;Tristeza
mis vecinos no trabajan los lunes;Tristeza
porque estaba en el sambil y no me iban a dejar entrar asi;Tristeza
dios mio, que desgarradora es;Tristeza
va pues he llorado mas que una magdalena con toda la gente colaborando graciassss;Tristeza
recontra puta ansiedad;Tristeza
bocono de luto, por una lamentable perdida dios los tenga en la gloria! solo dios sabe por que hace las cosas mi mas sentido pesame a las familias afectadas!;Tristeza
febrero anda apurado cono;Tristeza
!cuanto dano nos quieren hacer!;Tristeza
yo quiero un vestido de sarama, maldita pobreza;Tristeza
"si o no, que de chamos, tuvimos un ataque de ""a mi no me comprenden, me quiero ir de esta casa""";Tristeza
q dicha q tiquicia sea tan chiquitica xq q agotador es desplazarse kilometros de kilometros de un lado a otro;Tristeza
que buena manera de recibir el nuevo ano;Tristeza
el caraca no levanta;Tristeza
no... el omicron hizo si ahorro conmigo y a penas estoy saliendo de eso.;Tristeza
esa mujer me encanta demasiado, me cansare de decirlo?;Tristeza
el tiempo..;Tristeza
lo acompano en su dolor ! no hay palabras para calmar la perdida del ser que nos dio la vida! reciba un abrazo y la bendicion de dios;Tristeza
a el y a la mayoria;Tristeza
amiga tengo la esperiencia;Tristeza
no puedo reclamar nada, o nose que hacer, el mundo se me ha quebrado maria salcedo;Tristeza
y el gas para los edificios, sr. gobernador y ahora que a cada rato nos quitan la luz, como cocinamos? para alimentarnos.. esto es en el edif los arboles, detras del madera de naguanagua;Tristeza
que dia dios;Tristeza
ayuda;Tristeza
las malas noticias es que vielma no ha renunciado;Tristeza
las deseo, pero se que sera un lio cuidarlas;Tristeza
extranamos tu musica reyna;Tristeza
es frustrante, que decepcion;Tristeza
pero es que todavia soy pobre;Tristeza
jodaaa que pasa con mi sueno;Tristeza
ahora dilo pero sin llorar;Tristeza
tengo una adiccion por la coca cola;Tristeza
tocara;Tristeza
siempre que converso con cheche termino llorando y el reganandome y fin se me pasa mi pelao como lo quiero y lo extrano;Tristeza
epa! tengo fiebre y me duele todo el cuerpo;Tristeza
por fa no te vayas de meter y morat es;Tristeza
no nos pongamos tristes! si todos nos unimos en oracion y seguimos en la #larutaxvzlacrece crece la confiaza entre los venezolanos que trabajando estan para rescatar a venezuela instituciones gubernamentales depurarlas y todos podamos disfrutar venezuela libre apoyo a guaido;Tristeza
habian par de emprendimientos pero cerraron. imagino que no habia suficiente demanda.;Tristeza
bueno... viendo las historias de los conciertos de solo tengo para decir pobreza me toca escucharlo por youtube;Tristeza
marditasea;Tristeza
quien me ira a dar la bendicion este ano abuela te extrano;Tristeza
llorooo te extrano un mundo;Tristeza
yo iba por mi penta;Tristeza
bueno, hay que bajarle al asunto.;Tristeza
todo el mundo contento en francia de que llueva y yo con depresion. quiero calor y banarme en el lago;Tristeza
